date,open,high,low,close,volume
20241004  01:17:45,224.62,224.66,224.61,224.63,-1
20241004  01:18:00,224.63,224.64,224.55,224.59,-1
20241004  01:18:15,224.59,224.61,224.52,224.58,-1
20241004  01:18:30,224.58,224.62,224.57,224.6,-1
20241004  01:18:45,224.6,224.64,224.6,224.61,-1
20241004  01:19:00,224.61,224.64,224.58,224.63,-1
20241004  01:19:15,224.63,224.63,224.57,224.6,-1
20241004  01:19:30,224.6,224.6,224.53,224.53,-1
20241004  01:19:45,224.53,224.59,224.53,224.57,-1
20241004  01:20:00,224.57,224.68,224.55,224.64,-1
20241004  01:20:15,224.64,224.65,224.59,224.64,-1
20241004  01:20:30,224.64,224.69,224.63,224.65,-1
20241004  01:20:45,224.65,224.72,224.64,224.71,-1
20241004  01:21:00,224.71,224.75,224.69,224.71,-1
20241004  01:21:15,224.71,224.8,224.7,224.77,-1
20241004  01:21:30,224.77,224.85,224.77,224.81,-1
20241004  01:21:45,224.81,224.81,224.76,224.79,-1
20241004  01:22:00,224.79,224.9,224.78,224.87,-1
20241004  01:22:15,224.87,224.91,224.86,224.88,-1
20241004  01:22:30,224.88,224.94,224.87,224.91,-1
20241004  01:22:45,224.91,224.99,224.9,224.95,-1
20241004  01:23:00,224.95,225.01,224.94,224.97,-1
20241004  01:23:15,224.97,224.99,224.87,224.93,-1
20241004  01:23:30,224.93,224.99,224.91,224.98,-1
20241004  01:23:45,224.98,225.02,224.96,224.98,-1
20241004  01:24:00,224.98,225.02,224.96,224.98,-1
20241004  01:24:15,224.98,224.99,224.95,224.96,-1
20241004  01:24:30,224.96,224.96,224.89,224.9,-1
20241004  01:24:45,224.9,224.93,224.89,224.92,-1
20241004  01:25:00,224.92,224.95,224.89,224.94,-1
20241004  01:25:15,224.94,224.99,224.9,224.9,-1
20241004  01:25:30,224.9,224.92,224.87,224.88,-1
20241004  01:25:45,224.88,224.91,224.88,224.89,-1
20241004  01:26:00,224.89,224.89,224.8,224.89,-1
20241004  01:26:15,224.89,224.89,224.81,224.84,-1
20241004  01:26:30,224.84,224.86,224.82,224.85,-1
20241004  01:26:45,224.85,224.85,224.8,224.82,-1
20241004  01:27:00,224.82,224.82,224.77,224.8,-1
20241004  01:27:15,224.8,224.8,224.73,224.76,-1
20241004  01:27:30,224.76,224.79,224.72,224.77,-1
20241004  01:27:45,224.77,224.77,224.67,224.68,-1
20241004  01:28:00,224.68,224.68,224.57,224.6,-1
20241004  01:28:15,224.6,224.64,224.58,224.6,-1
20241004  01:28:30,224.6,224.63,224.57,224.62,-1
20241004  01:28:45,224.62,224.67,224.59,224.66,-1
20241004  01:29:00,224.66,224.72,224.65,224.72,-1
20241004  01:29:15,224.72,224.8,224.7,224.8,-1
20241004  01:29:30,224.8,224.84,224.79,224.83,-1
20241004  01:29:45,224.83,224.89,224.82,224.88,-1
20241004  01:30:00,224.88,224.94,224.87,224.88,-1
