Local time,Open,High,Low,Close,Volume
01.04.2025 00:57:49.000 GMT+1100,30.528,30.528,30.528,30.528,0.12
01.04.2025 00:57:52.000 GMT+1100,30.528,30.528,30.528,30.528,0.12
01.04.2025 00:57:53.000 GMT+1100,30.527,30.527,30.527,30.527,0.12
01.04.2025 00:57:56.000 GMT+1100,30.537,30.537,30.537,30.537,0.0009
01.04.2025 00:57:57.000 GMT+1100,30.538,30.538,30.538,30.538,0.12
01.04.2025 00:58:07.000 GMT+1100,30.548,30.548,30.548,30.548,0.12
01.04.2025 00:58:08.000 GMT+1100,30.538,30.538,30.538,30.538,0.12
01.04.2025 00:58:09.000 GMT+1100,30.537,30.537,30.537,30.537,0.12
01.04.2025 00:58:10.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 00:58:14.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 00:58:16.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 00:58:19.000 GMT+1100,30.548,30.548,30.548,30.548,0.24
01.04.2025 00:58:21.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 00:58:30.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 00:58:49.000 GMT+1100,30.547,30.547,30.547,30.547,0.24
01.04.2025 00:58:56.000 GMT+1100,30.548,30.548,30.547,30.547,0.24
01.04.2025 00:58:58.000 GMT+1100,30.557,30.557,30.547,30.547,0.24
01.04.2025 00:59:03.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 00:59:05.000 GMT+1100,30.558,30.558,30.557,30.557,0.12089999999999998
01.04.2025 00:59:10.000 GMT+1100,30.568,30.568,30.568,30.568,0.12
01.04.2025 00:59:11.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 00:59:14.000 GMT+1100,30.558,30.558,30.558,30.558,0.12
01.04.2025 00:59:25.000 GMT+1100,30.557,30.557,30.557,30.557,0.35999999999999993
01.04.2025 00:59:26.000 GMT+1100,30.557,30.557,30.547,30.547,0.24
01.04.2025 00:59:28.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 00:59:29.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 00:59:35.000 GMT+1100,30.567,30.567,30.567,30.567,0.12
01.04.2025 00:59:38.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 00:59:54.000 GMT+1100,30.568,30.568,30.567,30.567,0.24
01.04.2025 00:59:56.000 GMT+1100,30.567,30.567,30.567,30.567,0.12
01.04.2025 00:59:57.000 GMT+1100,30.577,30.577,30.568,30.568,0.24
01.04.2025 00:59:58.000 GMT+1100,30.567,30.567,30.567,30.567,0.12
01.04.2025 00:59:59.000 GMT+1100,30.587,30.587,30.578,30.578,0.2409
01.04.2025 01:00:00.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:00:01.000 GMT+1100,30.577,30.578,30.577,30.578,0.35999999999999993
01.04.2025 01:00:02.000 GMT+1100,30.578,30.578,30.578,30.578,0.12
01.04.2025 01:00:04.000 GMT+1100,30.567,30.568,30.557,30.557,0.4499999999999999
01.04.2025 01:00:05.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:00:08.000 GMT+1100,30.537,30.537,30.537,30.537,0.12
01.04.2025 01:00:10.000 GMT+1100,30.547,30.547,30.547,30.547,0.09
01.04.2025 01:00:11.000 GMT+1100,30.537,30.537,30.537,30.537,0.12
01.04.2025 01:00:13.000 GMT+1100,30.538,30.538,30.528,30.528,0.21
01.04.2025 01:00:14.000 GMT+1100,30.517,30.517,30.517,30.517,0.24
01.04.2025 01:00:17.000 GMT+1100,30.517,30.517,30.517,30.517,0.12
01.04.2025 01:00:19.000 GMT+1100,30.517,30.517,30.517,30.517,0.35999999999999993
01.04.2025 01:00:22.000 GMT+1100,30.507,30.507,30.507,30.507,0.12
01.04.2025 01:00:24.000 GMT+1100,30.507,30.507,30.507,30.507,0.12
01.04.2025 01:00:25.000 GMT+1100,30.517,30.517,30.517,30.517,0.12
01.04.2025 01:00:34.000 GMT+1100,30.528,30.528,30.527,30.527,0.2409
01.04.2025 01:00:35.000 GMT+1100,30.527,30.527,30.527,30.527,0.12
01.04.2025 01:00:36.000 GMT+1100,30.527,30.527,30.527,30.527,0.12
01.04.2025 01:00:37.000 GMT+1100,30.537,30.537,30.537,30.537,0.24
01.04.2025 01:00:38.000 GMT+1100,30.538,30.538,30.537,30.537,0.24
01.04.2025 01:00:40.000 GMT+1100,30.547,30.548,30.547,30.547,0.35999999999999993
01.04.2025 01:00:42.000 GMT+1100,30.547,30.548,30.547,30.548,0.24
01.04.2025 01:00:44.000 GMT+1100,30.547,30.547,30.547,30.547,0.24
01.04.2025 01:00:45.000 GMT+1100,30.548,30.548,30.548,30.548,0.12
01.04.2025 01:00:46.000 GMT+1100,30.567,30.567,30.567,30.567,0.12089999999999998
01.04.2025 01:00:47.000 GMT+1100,30.568,30.568,30.568,30.568,0.12
01.04.2025 01:00:48.000 GMT+1100,30.577,30.578,30.577,30.578,0.24
01.04.2025 01:00:49.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:01:05.000 GMT+1100,30.597,30.597,30.597,30.597,0.12089999999999998
01.04.2025 01:01:08.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:01:09.000 GMT+1100,30.588,30.588,30.588,30.588,0.12
01.04.2025 01:01:10.000 GMT+1100,30.577,30.587,30.577,30.587,0.24
01.04.2025 01:01:14.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:01:15.000 GMT+1100,30.587,30.587,30.587,30.587,0.24
01.04.2025 01:01:23.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:01:24.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:01:25.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:01:28.000 GMT+1100,30.577,30.588,30.577,30.577,0.35999999999999993
01.04.2025 01:01:30.000 GMT+1100,30.587,30.587,30.577,30.577,0.21
01.04.2025 01:01:34.000 GMT+1100,30.567,30.567,30.567,30.567,0.12
01.04.2025 01:01:36.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:01:44.000 GMT+1100,30.568,30.568,30.567,30.567,0.24
01.04.2025 01:01:50.000 GMT+1100,30.558,30.558,30.547,30.547,0.24
01.04.2025 01:01:53.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 01:01:54.000 GMT+1100,30.568,30.568,30.557,30.557,0.24
01.04.2025 01:01:55.000 GMT+1100,30.557,30.557,30.547,30.547,0.24
01.04.2025 01:01:57.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:01:58.000 GMT+1100,30.557,30.558,30.557,30.558,0.24
01.04.2025 01:01:59.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 01:02:00.000 GMT+1100,30.567,30.567,30.567,30.567,0.0009
01.04.2025 01:02:01.000 GMT+1100,30.567,30.567,30.557,30.557,0.24
01.04.2025 01:02:04.000 GMT+1100,30.558,30.558,30.557,30.557,0.24
01.04.2025 01:02:09.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 01:02:12.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:02:13.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 01:02:15.000 GMT+1100,30.548,30.548,30.548,30.548,0.12
01.04.2025 01:02:16.000 GMT+1100,30.547,30.548,30.547,30.548,0.24
01.04.2025 01:02:21.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:02:24.000 GMT+1100,30.567,30.567,30.567,30.567,0.12
01.04.2025 01:02:25.000 GMT+1100,30.557,30.567,30.557,30.567,0.24
01.04.2025 01:02:31.000 GMT+1100,30.567,30.567,30.567,30.567,0.12
01.04.2025 01:02:37.000 GMT+1100,30.577,30.577,30.577,30.577,0.12089999999999998
01.04.2025 01:02:39.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:02:46.000 GMT+1100,30.577,30.588,30.577,30.588,0.24
01.04.2025 01:02:56.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:02:58.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:03:00.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:03:03.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:03:05.000 GMT+1100,30.567,30.567,30.567,30.567,0.35999999999999993
01.04.2025 01:03:06.000 GMT+1100,30.567,30.567,30.558,30.558,0.21
01.04.2025 01:03:09.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 01:03:18.000 GMT+1100,30.548,30.548,30.547,30.547,0.35999999999999993
01.04.2025 01:03:19.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:03:24.000 GMT+1100,30.547,30.547,30.537,30.537,0.24
01.04.2025 01:03:26.000 GMT+1100,30.548,30.548,30.547,30.547,0.24
01.04.2025 01:03:30.000 GMT+1100,30.547,30.547,30.547,30.547,0.24
01.04.2025 01:03:33.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:03:40.000 GMT+1100,30.557,30.558,30.557,30.557,0.2409
01.04.2025 01:03:41.000 GMT+1100,30.547,30.557,30.547,30.557,0.35999999999999993
01.04.2025 01:03:42.000 GMT+1100,30.557,30.557,30.557,30.557,0.35999999999999993
01.04.2025 01:03:43.000 GMT+1100,30.557,30.557,30.557,30.557,0.12
01.04.2025 01:03:45.000 GMT+1100,30.568,30.568,30.567,30.567,0.24
01.04.2025 01:03:46.000 GMT+1100,30.568,30.568,30.568,30.568,0.12
01.04.2025 01:03:47.000 GMT+1100,30.567,30.567,30.567,30.567,0.24
01.04.2025 01:03:51.000 GMT+1100,30.588,30.588,30.588,30.588,0.12089999999999998
01.04.2025 01:03:52.000 GMT+1100,30.587,30.587,30.577,30.587,0.33089999999999997
01.04.2025 01:03:53.000 GMT+1100,30.587,30.587,30.568,30.568,0.33
01.04.2025 01:03:55.000 GMT+1100,30.567,30.567,30.567,30.567,0.12
01.04.2025 01:03:56.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:03:57.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:03:58.000 GMT+1100,30.567,30.567,30.567,30.567,0.12
01.04.2025 01:03:59.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:04:00.000 GMT+1100,30.577,30.577,30.577,30.577,0.24
01.04.2025 01:04:01.000 GMT+1100,30.577,30.577,30.567,30.567,0.24
01.04.2025 01:04:05.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:04:06.000 GMT+1100,30.567,30.577,30.567,30.577,0.24
01.04.2025 01:04:08.000 GMT+1100,30.568,30.577,30.568,30.577,0.24
01.04.2025 01:04:13.000 GMT+1100,30.568,30.577,30.567,30.567,0.48
01.04.2025 01:04:14.000 GMT+1100,30.587,30.587,30.587,30.587,0.0009
01.04.2025 01:04:15.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:04:18.000 GMT+1100,30.588,30.588,30.588,30.588,0.35999999999999993
01.04.2025 01:04:20.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:04:22.000 GMT+1100,30.587,30.587,30.577,30.577,0.21
01.04.2025 01:04:23.000 GMT+1100,30.588,30.588,30.587,30.587,0.35999999999999993
01.04.2025 01:04:24.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:04:26.000 GMT+1100,30.587,30.587,30.587,30.587,0.24
01.04.2025 01:04:27.000 GMT+1100,30.587,30.587,30.587,30.587,0.24
01.04.2025 01:04:30.000 GMT+1100,30.587,30.587,30.587,30.587,0.12
01.04.2025 01:04:31.000 GMT+1100,30.588,30.588,30.588,30.588,0.12
01.04.2025 01:05:04.000 GMT+1100,30.598,30.598,30.598,30.598,0.12
01.04.2025 01:05:08.000 GMT+1100,30.627,30.627,30.627,30.627,0.24
01.04.2025 01:05:25.000 GMT+1100,30.637,30.637,30.637,30.637,0.24
01.04.2025 01:05:48.000 GMT+1100,30.627,30.627,30.627,30.627,0.24
01.04.2025 01:05:53.000 GMT+1100,30.627,30.628,30.627,30.628,0.24
01.04.2025 01:05:54.000 GMT+1100,30.627,30.627,30.627,30.627,0.12
01.04.2025 01:05:55.000 GMT+1100,30.628,30.628,30.628,30.628,0.12
01.04.2025 01:05:56.000 GMT+1100,30.628,30.628,30.628,30.628,0.12
01.04.2025 01:05:57.000 GMT+1100,30.627,30.627,30.607,30.607,0.24
01.04.2025 01:06:00.000 GMT+1100,30.617,30.617,30.617,30.617,0.2409
01.04.2025 01:06:01.000 GMT+1100,30.617,30.617,30.617,30.617,0.12
01.04.2025 01:06:02.000 GMT+1100,30.617,30.618,30.617,30.618,0.24
01.04.2025 01:06:04.000 GMT+1100,30.617,30.617,30.617,30.617,0.24
01.04.2025 01:06:05.000 GMT+1100,30.617,30.617,30.597,30.597,0.33
01.04.2025 01:06:10.000 GMT+1100,30.598,30.598,30.598,30.598,0.12
01.04.2025 01:06:11.000 GMT+1100,30.607,30.607,30.607,30.607,0.12
01.04.2025 01:06:12.000 GMT+1100,30.597,30.597,30.597,30.597,0.12
01.04.2025 01:06:13.000 GMT+1100,30.598,30.598,30.588,30.588,0.33
01.04.2025 01:06:14.000 GMT+1100,30.577,30.577,30.577,30.577,0.24
01.04.2025 01:06:19.000 GMT+1100,30.577,30.577,30.577,30.577,0.12
01.04.2025 01:06:23.000 GMT+1100,30.578,30.578,30.578,30.578,0.09
01.04.2025 01:06:24.000 GMT+1100,30.578,30.578,30.557,30.557,0.21
01.04.2025 01:06:30.000 GMT+1100,30.548,30.548,30.547,30.548,0.35999999999999993
01.04.2025 01:06:35.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:06:36.000 GMT+1100,30.547,30.547,30.547,30.547,0.12
01.04.2025 01:06:47.000 GMT+1100,30.547,30.547,30.527,30.527,0.33
01.04.2025 01:06:54.000 GMT+1100,30.507,30.507,30.507,30.507,0.12
01.04.2025 01:06:57.000 GMT+1100,30.497,30.507,30.497,30.507,0.24
01.04.2025 01:07:00.000 GMT+1100,30.498,30.498,30.498,30.498,0.12
01.04.2025 01:07:01.000 GMT+1100,30.497,30.497,30.497,30.497,0.09
01.04.2025 01:07:02.000 GMT+1100,30.488,30.488,30.467,30.467,0.48
01.04.2025 01:07:04.000 GMT+1100,30.487,30.487,30.477,30.477,0.24
01.04.2025 01:07:05.000 GMT+1100,30.477,30.477,30.477,30.477,0.12
01.04.2025 01:07:06.000 GMT+1100,30.467,30.478,30.467,30.478,0.24
01.04.2025 01:07:07.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:07:22.000 GMT+1100,30.468,30.468,30.468,30.468,0.12
01.04.2025 01:07:28.000 GMT+1100,30.477,30.477,30.467,30.477,0.33
01.04.2025 01:07:29.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:07:34.000 GMT+1100,30.468,30.468,30.468,30.468,0.12
01.04.2025 01:07:35.000 GMT+1100,30.468,30.468,30.468,30.468,0.12
01.04.2025 01:07:36.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:07:37.000 GMT+1100,30.457,30.457,30.457,30.457,0.12
01.04.2025 01:07:44.000 GMT+1100,30.458,30.458,30.458,30.458,0.12
01.04.2025 01:07:45.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:07:50.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:07:51.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:07:53.000 GMT+1100,30.468,30.468,30.467,30.467,0.24
01.04.2025 01:07:55.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:08:07.000 GMT+1100,30.468,30.468,30.457,30.457,0.21
01.04.2025 01:08:10.000 GMT+1100,30.457,30.457,30.457,30.457,0.12
01.04.2025 01:08:13.000 GMT+1100,30.457,30.457,30.457,30.457,0.12
01.04.2025 01:08:17.000 GMT+1100,30.467,30.467,30.467,30.467,0.48
01.04.2025 01:08:18.000 GMT+1100,30.467,30.467,30.467,30.467,0.35999999999999993
01.04.2025 01:08:20.000 GMT+1100,30.467,30.467,30.467,30.467,0.24
01.04.2025 01:08:23.000 GMT+1100,30.477,30.477,30.477,30.477,0.12
01.04.2025 01:08:25.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:08:26.000 GMT+1100,30.477,30.487,30.477,30.487,0.24
01.04.2025 01:08:28.000 GMT+1100,30.487,30.487,30.477,30.477,0.48
01.04.2025 01:08:29.000 GMT+1100,30.488,30.488,30.477,30.477,0.24
01.04.2025 01:08:32.000 GMT+1100,30.478,30.478,30.478,30.478,0.24
01.04.2025 01:08:33.000 GMT+1100,30.477,30.477,30.477,30.477,0.12
01.04.2025 01:08:34.000 GMT+1100,30.467,30.477,30.467,30.467,0.35999999999999993
01.04.2025 01:08:35.000 GMT+1100,30.478,30.478,30.467,30.467,0.24
01.04.2025 01:08:39.000 GMT+1100,30.477,30.477,30.458,30.458,0.21
01.04.2025 01:08:40.000 GMT+1100,30.477,30.477,30.477,30.477,0.12089999999999998
01.04.2025 01:08:41.000 GMT+1100,30.457,30.457,30.457,30.457,0.12
01.04.2025 01:08:45.000 GMT+1100,30.447,30.447,30.447,30.447,0.12
01.04.2025 01:08:46.000 GMT+1100,30.437,30.437,30.437,30.437,0.12
01.04.2025 01:08:57.000 GMT+1100,30.457,30.457,30.457,30.457,0.12
01.04.2025 01:09:03.000 GMT+1100,30.467,30.468,30.467,30.468,0.12089999999999998
01.04.2025 01:09:04.000 GMT+1100,30.468,30.468,30.467,30.468,0.35999999999999993
01.04.2025 01:09:05.000 GMT+1100,30.477,30.478,30.477,30.478,0.24
01.04.2025 01:09:06.000 GMT+1100,30.477,30.477,30.477,30.477,0.24
01.04.2025 01:09:08.000 GMT+1100,30.477,30.477,30.477,30.477,0.12
01.04.2025 01:09:09.000 GMT+1100,30.477,30.477,30.477,30.477,0.12
01.04.2025 01:09:14.000 GMT+1100,30.477,30.477,30.477,30.477,0.12
01.04.2025 01:09:37.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:09:41.000 GMT+1100,30.477,30.477,30.477,30.477,0.12089999999999998
01.04.2025 01:09:56.000 GMT+1100,30.477,30.478,30.477,30.478,0.24
01.04.2025 01:09:57.000 GMT+1100,30.497,30.497,30.497,30.497,0.24
01.04.2025 01:09:58.000 GMT+1100,30.497,30.497,30.497,30.497,0.12
01.04.2025 01:10:00.000 GMT+1100,30.497,30.497,30.497,30.497,0.09
01.04.2025 01:10:01.000 GMT+1100,30.487,30.487,30.487,30.487,0.12
01.04.2025 01:10:07.000 GMT+1100,30.477,30.477,30.477,30.477,0.12
01.04.2025 01:10:09.000 GMT+1100,30.478,30.478,30.468,30.468,0.24
01.04.2025 01:10:11.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:10:17.000 GMT+1100,30.458,30.458,30.458,30.458,0.12
01.04.2025 01:10:19.000 GMT+1100,30.468,30.468,30.457,30.457,0.2409
01.04.2025 01:10:27.000 GMT+1100,30.467,30.467,30.457,30.457,0.21
01.04.2025 01:10:51.000 GMT+1100,30.457,30.457,30.448,30.448,0.21
01.04.2025 01:10:54.000 GMT+1100,30.447,30.447,30.447,30.447,0.24
01.04.2025 01:11:00.000 GMT+1100,30.447,30.447,30.447,30.447,0.12
01.04.2025 01:11:01.000 GMT+1100,30.447,30.447,30.447,30.447,0.35999999999999993
01.04.2025 01:11:02.000 GMT+1100,30.458,30.458,30.457,30.457,0.24
01.04.2025 01:11:03.000 GMT+1100,30.448,30.448,30.447,30.447,0.24
01.04.2025 01:11:05.000 GMT+1100,30.447,30.447,30.447,30.447,0.12
01.04.2025 01:11:06.000 GMT+1100,30.447,30.447,30.447,30.447,0.24
01.04.2025 01:11:07.000 GMT+1100,30.447,30.447,30.447,30.447,0.12
01.04.2025 01:11:08.000 GMT+1100,30.447,30.447,30.447,30.447,0.24
01.04.2025 01:11:09.000 GMT+1100,30.448,30.448,30.448,30.448,0.12
01.04.2025 01:11:11.000 GMT+1100,30.447,30.447,30.447,30.447,0.12
01.04.2025 01:11:12.000 GMT+1100,30.447,30.447,30.447,30.447,0.12
01.04.2025 01:11:13.000 GMT+1100,30.437,30.437,30.437,30.437,0.12
01.04.2025 01:11:17.000 GMT+1100,30.437,30.437,30.437,30.437,0.12
01.04.2025 01:11:49.000 GMT+1100,30.417,30.427,30.417,30.417,0.33
01.04.2025 01:12:18.000 GMT+1100,30.437,30.437,30.437,30.437,0.0009
01.04.2025 01:12:19.000 GMT+1100,30.437,30.437,30.437,30.437,0.12
01.04.2025 01:12:20.000 GMT+1100,30.427,30.427,30.427,30.427,0.12
01.04.2025 01:12:27.000 GMT+1100,30.407,30.407,30.407,30.407,0.12
01.04.2025 01:12:30.000 GMT+1100,30.427,30.427,30.427,30.427,0.12
01.04.2025 01:12:32.000 GMT+1100,30.417,30.427,30.417,30.417,0.35999999999999993
01.04.2025 01:12:37.000 GMT+1100,30.427,30.427,30.418,30.418,0.24
01.04.2025 01:12:38.000 GMT+1100,30.417,30.417,30.408,30.408,0.24
01.04.2025 01:12:39.000 GMT+1100,30.417,30.417,30.417,30.417,0.12
01.04.2025 01:12:40.000 GMT+1100,30.407,30.407,30.407,30.407,0.12
01.04.2025 01:12:42.000 GMT+1100,30.418,30.418,30.418,30.418,0.12
01.04.2025 01:12:43.000 GMT+1100,30.407,30.407,30.407,30.407,0.12
01.04.2025 01:12:45.000 GMT+1100,30.417,30.417,30.417,30.417,0.24
01.04.2025 01:12:48.000 GMT+1100,30.408,30.408,30.408,30.408,0.12
01.04.2025 01:12:50.000 GMT+1100,30.417,30.417,30.407,30.407,0.24
01.04.2025 01:12:51.000 GMT+1100,30.418,30.418,30.407,30.418,0.35999999999999993
01.04.2025 01:13:14.000 GMT+1100,30.417,30.417,30.407,30.407,0.21
01.04.2025 01:13:25.000 GMT+1100,30.417,30.417,30.417,30.417,0.12089999999999998
01.04.2025 01:13:27.000 GMT+1100,30.417,30.417,30.417,30.417,0.12
01.04.2025 01:13:30.000 GMT+1100,30.427,30.427,30.427,30.427,0.2409
01.04.2025 01:13:41.000 GMT+1100,30.417,30.417,30.407,30.407,0.24
01.04.2025 01:13:42.000 GMT+1100,30.407,30.407,30.407,30.407,0.12
01.04.2025 01:13:50.000 GMT+1100,30.407,30.407,30.407,30.407,0.12
01.04.2025 01:13:52.000 GMT+1100,30.407,30.408,30.407,30.408,0.35999999999999993
01.04.2025 01:13:58.000 GMT+1100,30.427,30.428,30.427,30.428,0.12089999999999998
01.04.2025 01:13:59.000 GMT+1100,30.418,30.418,30.418,30.418,0.12
01.04.2025 01:14:02.000 GMT+1100,30.417,30.428,30.417,30.418,0.33
01.04.2025 01:14:26.000 GMT+1100,30.407,30.407,30.407,30.407,0.12
01.04.2025 01:14:30.000 GMT+1100,30.428,30.428,30.428,30.428,0.12
01.04.2025 01:14:31.000 GMT+1100,30.427,30.427,30.427,30.427,0.12
01.04.2025 01:14:43.000 GMT+1100,30.438,30.448,30.438,30.438,0.35999999999999993
01.04.2025 01:15:01.000 GMT+1100,30.437,30.437,30.437,30.437,0.12
01.04.2025 01:15:02.000 GMT+1100,30.437,30.437,30.427,30.427,0.21
01.04.2025 01:15:03.000 GMT+1100,30.427,30.427,30.427,30.427,0.12
01.04.2025 01:15:04.000 GMT+1100,30.437,30.437,30.437,30.437,0.12
01.04.2025 01:15:05.000 GMT+1100,30.447,30.447,30.447,30.447,0.12089999999999998
01.04.2025 01:15:08.000 GMT+1100,30.457,30.457,30.457,30.457,0.12
01.04.2025 01:15:10.000 GMT+1100,30.457,30.457,30.447,30.447,0.21
01.04.2025 01:15:11.000 GMT+1100,30.437,30.437,30.437,30.437,0.12
01.04.2025 01:15:12.000 GMT+1100,30.448,30.448,30.448,30.448,0.12
01.04.2025 01:15:23.000 GMT+1100,30.457,30.457,30.447,30.447,0.12089999999999998
01.04.2025 01:15:30.000 GMT+1100,30.448,30.448,30.427,30.427,0.21
01.04.2025 01:15:32.000 GMT+1100,30.438,30.438,30.438,30.438,0.12
01.04.2025 01:15:41.000 GMT+1100,30.447,30.447,30.447,30.447,0.12089999999999998
01.04.2025 01:15:42.000 GMT+1100,30.437,30.437,30.437,30.437,0.12
01.04.2025 01:15:43.000 GMT+1100,30.438,30.438,30.438,30.438,0.12
01.04.2025 01:15:44.000 GMT+1100,30.447,30.447,30.447,30.447,0.12
01.04.2025 01:15:45.000 GMT+1100,30.447,30.448,30.447,30.448,0.35999999999999993
01.04.2025 01:16:00.000 GMT+1100,30.458,30.458,30.457,30.457,0.12089999999999998
01.04.2025 01:16:02.000 GMT+1100,30.447,30.447,30.447,30.447,0.12
01.04.2025 01:16:07.000 GMT+1100,30.457,30.457,30.448,30.448,0.24
01.04.2025 01:16:08.000 GMT+1100,30.447,30.448,30.447,30.448,0.24
01.04.2025 01:16:10.000 GMT+1100,30.447,30.447,30.447,30.447,0.12
01.04.2025 01:16:11.000 GMT+1100,30.457,30.457,30.457,30.457,0.12
01.04.2025 01:16:16.000 GMT+1100,30.447,30.457,30.447,30.457,0.24
01.04.2025 01:16:18.000 GMT+1100,30.457,30.458,30.457,30.457,0.35999999999999993
01.04.2025 01:16:19.000 GMT+1100,30.457,30.457,30.457,30.457,0.12
01.04.2025 01:16:21.000 GMT+1100,30.458,30.467,30.457,30.457,0.35999999999999993
01.04.2025 01:16:24.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:16:39.000 GMT+1100,30.477,30.477,30.477,30.477,0.12089999999999998
01.04.2025 01:16:40.000 GMT+1100,30.477,30.478,30.477,30.478,0.24
01.04.2025 01:16:41.000 GMT+1100,30.478,30.478,30.478,30.478,0.12
01.04.2025 01:17:04.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:17:05.000 GMT+1100,30.467,30.467,30.467,30.467,0.24
01.04.2025 01:17:06.000 GMT+1100,30.457,30.457,30.457,30.457,0.12
01.04.2025 01:17:07.000 GMT+1100,30.467,30.468,30.467,30.468,0.24
01.04.2025 01:17:08.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:17:09.000 GMT+1100,30.467,30.467,30.467,30.467,0.24
01.04.2025 01:17:12.000 GMT+1100,30.468,30.468,30.457,30.457,0.24
01.04.2025 01:17:14.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:17:15.000 GMT+1100,30.457,30.468,30.457,30.468,0.24
01.04.2025 01:17:17.000 GMT+1100,30.467,30.467,30.467,30.467,0.24
01.04.2025 01:17:18.000 GMT+1100,30.468,30.468,30.468,30.468,0.12
01.04.2025 01:17:19.000 GMT+1100,30.468,30.468,30.467,30.467,0.24
01.04.2025 01:17:21.000 GMT+1100,30.468,30.468,30.468,30.468,0.12
01.04.2025 01:17:29.000 GMT+1100,30.488,30.488,30.487,30.488,0.3609
01.04.2025 01:17:33.000 GMT+1100,30.487,30.487,30.467,30.467,0.21
01.04.2025 01:17:35.000 GMT+1100,30.468,30.468,30.468,30.468,0.12
01.04.2025 01:17:36.000 GMT+1100,30.467,30.467,30.467,30.467,0.12
01.04.2025 01:17:41.000 GMT+1100,30.478,30.478,30.478,30.478,0.12
