Local time,Open,High,Low,Close,Volume
01.04.2025 04:05:06.000 GMT+1100,72.187,72.187,72.187,72.187,0.0132
01.04.2025 04:05:20.000 GMT+1100,72.197,72.197,72.197,72.197,0.0132
01.04.2025 04:05:57.000 GMT+1100,72.207,72.207,72.207,72.207,0.0009
01.04.2025 04:05:58.000 GMT+1100,72.207,72.207,72.207,72.207,0.0132
01.04.2025 04:07:51.000 GMT+1100,72.227,72.227,72.227,72.227,0.0132
01.04.2025 04:07:53.000 GMT+1100,72.217,72.217,72.217,72.217,0.0132
01.04.2025 04:07:55.000 GMT+1100,72.217,72.217,72.217,72.217,0.0132
01.04.2025 04:08:06.000 GMT+1100,72.207,72.207,72.207,72.207,0.0132
01.04.2025 04:08:29.000 GMT+1100,72.187,72.187,72.187,72.187,0.0132
01.04.2025 04:08:30.000 GMT+1100,72.197,72.197,72.187,72.187,0.0264
01.04.2025 04:08:32.000 GMT+1100,72.187,72.187,72.187,72.187,0.0132
01.04.2025 04:08:40.000 GMT+1100,72.187,72.187,72.187,72.187,0.0132
01.04.2025 04:09:00.000 GMT+1100,72.217,72.217,72.187,72.187,0.0141
01.04.2025 04:09:01.000 GMT+1100,72.187,72.187,72.187,72.187,0.0132
01.04.2025 04:09:12.000 GMT+1100,72.197,72.227,72.197,72.197,0.0396
01.04.2025 04:09:46.000 GMT+1100,72.207,72.207,72.197,72.197,0.0264
01.04.2025 04:09:47.000 GMT+1100,72.207,72.207,72.197,72.197,0.0264
01.04.2025 04:09:49.000 GMT+1100,72.207,72.227,72.207,72.227,0.0264
01.04.2025 04:09:50.000 GMT+1100,72.257,72.257,72.217,72.217,0.0396
01.04.2025 04:09:54.000 GMT+1100,72.207,72.207,72.207,72.207,0.0132
01.04.2025 04:10:01.000 GMT+1100,72.207,72.207,72.207,72.207,0.0132
01.04.2025 04:10:07.000 GMT+1100,72.207,72.217,72.197,72.217,0.0396
01.04.2025 04:10:14.000 GMT+1100,72.217,72.217,72.217,72.217,0.0132
01.04.2025 04:10:15.000 GMT+1100,72.247,72.247,72.247,72.247,0.0132
01.04.2025 04:10:48.000 GMT+1100,72.247,72.247,72.197,72.197,0.0264
01.04.2025 04:10:51.000 GMT+1100,72.207,72.207,72.207,72.207,0.0132
01.04.2025 04:10:55.000 GMT+1100,72.237,72.237,72.237,72.237,0.0009
01.04.2025 04:11:06.000 GMT+1100,72.247,72.247,72.247,72.247,0.0009
01.04.2025 04:11:07.000 GMT+1100,72.207,72.207,72.207,72.207,0.0132
01.04.2025 04:11:15.000 GMT+1100,72.207,72.207,72.177,72.177,0.0222
01.04.2025 04:11:17.000 GMT+1100,72.177,72.187,72.177,72.187,0.0264
01.04.2025 04:11:18.000 GMT+1100,72.177,72.177,72.177,72.177,0.0132
01.04.2025 04:11:21.000 GMT+1100,72.177,72.177,72.177,72.177,0.0132
01.04.2025 04:11:23.000 GMT+1100,72.197,72.197,72.197,72.197,0.0132
01.04.2025 04:11:40.000 GMT+1100,72.207,72.207,72.207,72.207,0.0141
01.04.2025 04:11:41.000 GMT+1100,72.197,72.197,72.197,72.197,0.0132
01.04.2025 04:11:44.000 GMT+1100,72.197,72.197,72.197,72.197,0.0132
01.04.2025 04:11:45.000 GMT+1100,72.197,72.197,72.177,72.177,0.0486
01.04.2025 04:11:47.000 GMT+1100,72.167,72.167,72.137,72.137,0.0354
01.04.2025 04:11:48.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 04:11:50.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 04:11:56.000 GMT+1100,72.137,72.137,72.137,72.137,0.0132
01.04.2025 04:11:57.000 GMT+1100,72.137,72.137,72.137,72.137,0.0132
01.04.2025 04:12:02.000 GMT+1100,72.137,72.137,72.107,72.107,0.0222
01.04.2025 04:12:20.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 04:12:22.000 GMT+1100,72.087,72.147,72.087,72.147,0.027299999999999998
01.04.2025 04:12:36.000 GMT+1100,72.137,72.137,72.067,72.067,0.0528
01.04.2025 04:12:41.000 GMT+1100,72.097,72.097,72.097,72.097,0.0141
01.04.2025 04:12:46.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 04:13:03.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 04:13:09.000 GMT+1100,72.137,72.137,72.137,72.137,0.0132
01.04.2025 04:13:10.000 GMT+1100,72.087,72.097,72.087,72.097,0.0264
01.04.2025 04:13:12.000 GMT+1100,72.107,72.107,72.107,72.107,0.0009
01.04.2025 04:13:13.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 04:13:14.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 04:13:18.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 04:13:21.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 04:13:22.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 04:13:26.000 GMT+1100,72.157,72.157,72.157,72.157,0.0132
01.04.2025 04:13:27.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 04:13:29.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 04:13:38.000 GMT+1100,72.107,72.117,72.107,72.117,0.0264
01.04.2025 04:13:42.000 GMT+1100,72.117,72.117,72.117,72.117,0.0132
01.04.2025 04:13:43.000 GMT+1100,72.127,72.127,72.127,72.127,0.0009
01.04.2025 04:14:01.000 GMT+1100,72.107,72.107,72.107,72.107,0.0132
01.04.2025 04:14:08.000 GMT+1100,72.147,72.147,72.147,72.147,0.0132
01.04.2025 04:14:13.000 GMT+1100,72.157,72.167,72.157,72.167,0.0141
01.04.2025 04:14:20.000 GMT+1100,72.167,72.167,72.167,72.167,0.0132
01.04.2025 04:14:35.000 GMT+1100,72.137,72.137,72.137,72.137,0.0132
01.04.2025 04:14:45.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 04:15:00.000 GMT+1100,72.147,72.147,72.147,72.147,0.0009
01.04.2025 04:15:08.000 GMT+1100,72.147,72.147,72.127,72.127,0.0396
01.04.2025 04:15:09.000 GMT+1100,72.127,72.127,72.127,72.127,0.0132
01.04.2025 04:15:18.000 GMT+1100,72.097,72.097,72.097,72.097,0.0132
01.04.2025 04:15:35.000 GMT+1100,72.067,72.067,72.067,72.067,0.0132
01.04.2025 04:15:44.000 GMT+1100,72.107,72.107,72.107,72.107,0.0009
01.04.2025 04:15:48.000 GMT+1100,72.067,72.067,72.047,72.047,0.0264
01.04.2025 04:15:49.000 GMT+1100,72.017,72.027,72.017,72.027,0.0264
01.04.2025 04:15:52.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 04:15:58.000 GMT+1100,72.097,72.097,72.087,72.087,0.0264
01.04.2025 04:16:16.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 04:16:22.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:16:32.000 GMT+1100,72.047,72.047,72.047,72.047,0.0132
01.04.2025 04:16:38.000 GMT+1100,72.057,72.057,72.027,72.027,0.0264
01.04.2025 04:16:47.000 GMT+1100,72.027,72.027,72.027,72.027,0.0264
01.04.2025 04:17:01.000 GMT+1100,72.027,72.027,72.027,72.027,0.0132
01.04.2025 04:17:05.000 GMT+1100,72.027,72.027,72.027,72.027,0.0132
01.04.2025 04:17:42.000 GMT+1100,72.007,72.037,72.007,72.037,0.0264
01.04.2025 04:17:50.000 GMT+1100,72.047,72.047,72.047,72.047,0.0132
01.04.2025 04:18:12.000 GMT+1100,72.057,72.057,72.047,72.047,0.0264
01.04.2025 04:18:16.000 GMT+1100,72.057,72.057,72.057,72.057,0.0132
01.04.2025 04:18:17.000 GMT+1100,72.097,72.097,72.097,72.097,0.0009
01.04.2025 04:18:24.000 GMT+1100,72.097,72.097,72.037,72.037,0.0222
01.04.2025 04:18:31.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 04:19:03.000 GMT+1100,72.077,72.077,72.007,72.007,0.0222
01.04.2025 04:19:22.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 04:19:24.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 04:19:28.000 GMT+1100,71.967,71.967,71.967,71.967,0.0132
01.04.2025 04:19:35.000 GMT+1100,71.927,71.927,71.927,71.927,0.0132
01.04.2025 04:19:42.000 GMT+1100,71.867,71.867,71.867,71.867,0.0132
01.04.2025 04:20:15.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 04:20:26.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 04:20:31.000 GMT+1100,71.817,71.817,71.817,71.817,0.0132
01.04.2025 04:20:33.000 GMT+1100,71.867,71.867,71.867,71.867,0.0132
01.04.2025 04:20:39.000 GMT+1100,71.867,71.867,71.867,71.867,0.0132
01.04.2025 04:20:42.000 GMT+1100,71.877,71.887,71.877,71.887,0.0141
01.04.2025 04:20:48.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 04:20:51.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 04:20:59.000 GMT+1100,71.947,71.947,71.937,71.937,0.0222
01.04.2025 04:21:15.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:21:54.000 GMT+1100,71.967,71.967,71.957,71.957,0.0222
01.04.2025 04:22:00.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 04:22:04.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 04:22:16.000 GMT+1100,71.957,71.957,71.907,71.907,0.0222
01.04.2025 04:22:24.000 GMT+1100,71.907,71.907,71.877,71.877,0.0222
01.04.2025 04:23:23.000 GMT+1100,71.877,71.877,71.877,71.877,0.0132
01.04.2025 04:23:26.000 GMT+1100,71.887,71.887,71.887,71.887,0.0009
01.04.2025 04:23:32.000 GMT+1100,71.927,71.927,71.927,71.927,0.0132
01.04.2025 04:23:36.000 GMT+1100,71.927,71.927,71.927,71.927,0.0132
01.04.2025 04:24:37.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:24:46.000 GMT+1100,71.887,71.927,71.887,71.927,0.0264
01.04.2025 04:24:50.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 04:25:14.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:25:46.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:25:48.000 GMT+1100,71.947,71.947,71.947,71.947,0.009
01.04.2025 04:25:49.000 GMT+1100,71.927,71.927,71.927,71.927,0.0264
01.04.2025 04:26:12.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:26:22.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:26:33.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 04:27:14.000 GMT+1100,71.937,71.937,71.897,71.907,0.0354
01.04.2025 04:27:22.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:27:44.000 GMT+1100,71.927,71.927,71.917,71.917,0.0264
01.04.2025 04:28:00.000 GMT+1100,71.927,71.927,71.927,71.927,0.0009
01.04.2025 04:28:33.000 GMT+1100,71.937,71.937,71.937,71.937,0.0009
01.04.2025 04:29:06.000 GMT+1100,71.947,71.947,71.947,71.947,0.0009
01.04.2025 04:29:07.000 GMT+1100,71.967,71.997,71.937,71.997,0.066
01.04.2025 04:29:11.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 04:29:12.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 04:29:20.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 04:29:21.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 04:29:22.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 04:29:24.000 GMT+1100,71.977,71.977,71.977,71.977,0.0132
01.04.2025 04:29:32.000 GMT+1100,71.977,71.977,71.977,71.977,0.0132
01.04.2025 04:29:42.000 GMT+1100,71.977,71.977,71.977,71.977,0.0132
01.04.2025 04:29:49.000 GMT+1100,71.977,71.977,71.977,71.977,0.0132
01.04.2025 04:30:23.000 GMT+1100,71.957,71.967,71.957,71.967,0.0264
01.04.2025 04:30:51.000 GMT+1100,71.977,71.977,71.977,71.977,0.0132
01.04.2025 04:31:10.000 GMT+1100,71.997,71.997,71.997,71.997,0.0141
01.04.2025 04:31:12.000 GMT+1100,72.007,72.017,72.007,72.017,0.0264
01.04.2025 04:31:17.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:31:21.000 GMT+1100,71.987,71.987,71.987,71.987,0.0132
01.04.2025 04:31:24.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:31:47.000 GMT+1100,72.027,72.027,72.017,72.017,0.0141
01.04.2025 04:32:33.000 GMT+1100,72.057,72.057,72.027,72.027,0.0264
01.04.2025 04:32:35.000 GMT+1100,72.027,72.027,72.027,72.027,0.0132
01.04.2025 04:32:43.000 GMT+1100,72.027,72.027,72.027,72.027,0.0132
01.04.2025 04:32:48.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:33:00.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:33:14.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:33:18.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 04:33:25.000 GMT+1100,72.017,72.017,72.017,72.017,0.0009
01.04.2025 04:33:45.000 GMT+1100,71.997,71.997,71.957,71.957,0.0396
01.04.2025 04:33:46.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 04:33:49.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:33:52.000 GMT+1100,71.957,71.957,71.947,71.947,0.0264
01.04.2025 04:33:53.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:33:58.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:34:03.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:34:14.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 04:34:29.000 GMT+1100,71.997,71.997,71.997,71.997,0.0396
01.04.2025 04:35:48.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:36:07.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:36:14.000 GMT+1100,72.027,72.027,72.027,72.027,0.0009
01.04.2025 04:36:17.000 GMT+1100,72.037,72.037,72.037,72.037,0.0009
01.04.2025 04:36:24.000 GMT+1100,72.037,72.047,72.037,72.047,0.0264
01.04.2025 04:36:47.000 GMT+1100,72.037,72.037,72.037,72.037,0.0264
01.04.2025 04:36:48.000 GMT+1100,72.037,72.037,72.037,72.037,0.0264
01.04.2025 04:36:49.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:36:50.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 04:36:53.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 04:37:45.000 GMT+1100,72.027,72.027,72.027,72.027,0.0132
01.04.2025 04:38:00.000 GMT+1100,72.037,72.057,72.037,72.057,0.015000000000000001
01.04.2025 04:38:01.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 04:38:07.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 04:38:36.000 GMT+1100,72.047,72.047,72.047,72.047,0.0264
01.04.2025 04:38:37.000 GMT+1100,72.047,72.047,72.037,72.037,0.0222
01.04.2025 04:38:39.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:38:59.000 GMT+1100,72.047,72.047,72.037,72.037,0.027299999999999998
01.04.2025 04:39:00.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:39:04.000 GMT+1100,72.047,72.047,72.047,72.047,0.0009
01.04.2025 04:39:35.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:39:36.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:39:44.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:39:54.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:39:59.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:40:11.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:40:16.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:40:18.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:40:44.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:40:48.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:40:50.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:40:54.000 GMT+1100,71.977,71.997,71.977,71.997,0.0264
01.04.2025 04:40:55.000 GMT+1100,71.977,71.977,71.977,71.977,0.0132
01.04.2025 04:40:57.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 04:40:59.000 GMT+1100,71.977,71.977,71.957,71.957,0.0396
01.04.2025 04:41:10.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:41:23.000 GMT+1100,71.937,71.937,71.937,71.937,0.0264
01.04.2025 04:41:32.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 04:41:35.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 04:41:40.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:41:46.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:41:47.000 GMT+1100,71.937,71.947,71.937,71.947,0.0264
01.04.2025 04:41:50.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:42:04.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 04:42:25.000 GMT+1100,71.917,71.917,71.917,71.917,0.0132
01.04.2025 04:42:39.000 GMT+1100,71.917,71.917,71.917,71.917,0.0132
01.04.2025 04:42:42.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:43:14.000 GMT+1100,71.917,71.937,71.917,71.937,0.0264
01.04.2025 04:43:21.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:43:22.000 GMT+1100,71.917,71.917,71.917,71.917,0.0141
01.04.2025 04:43:46.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:44:30.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:44:32.000 GMT+1100,71.917,71.917,71.917,71.917,0.0009
01.04.2025 04:44:43.000 GMT+1100,71.917,71.917,71.917,71.917,0.0132
01.04.2025 04:44:54.000 GMT+1100,71.917,71.917,71.907,71.907,0.0222
01.04.2025 04:45:45.000 GMT+1100,71.917,71.917,71.917,71.917,0.0141
01.04.2025 04:45:46.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:46:02.000 GMT+1100,71.927,71.927,71.927,71.927,0.0009
01.04.2025 04:46:16.000 GMT+1100,71.897,71.897,71.897,71.897,0.0132
01.04.2025 04:46:23.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:46:33.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:46:36.000 GMT+1100,71.917,71.927,71.907,71.907,0.0405
01.04.2025 04:46:40.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:46:59.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:47:22.000 GMT+1100,71.907,71.907,71.907,71.907,0.0132
01.04.2025 04:47:34.000 GMT+1100,71.917,71.917,71.917,71.917,0.0132
01.04.2025 04:48:02.000 GMT+1100,71.917,71.917,71.877,71.877,0.0222
01.04.2025 04:48:16.000 GMT+1100,71.907,71.907,71.887,71.887,0.027299999999999998
01.04.2025 04:48:17.000 GMT+1100,71.917,71.917,71.887,71.917,0.0273
01.04.2025 04:48:18.000 GMT+1100,71.897,71.897,71.897,71.897,0.0132
01.04.2025 04:48:19.000 GMT+1100,71.887,71.887,71.887,71.887,0.0132
01.04.2025 04:48:21.000 GMT+1100,71.917,71.917,71.917,71.917,0.0141
01.04.2025 04:48:24.000 GMT+1100,71.917,71.917,71.917,71.917,0.0132
01.04.2025 04:48:28.000 GMT+1100,71.937,71.937,71.937,71.937,0.0132
01.04.2025 04:49:04.000 GMT+1100,71.897,71.897,71.897,71.897,0.0132
01.04.2025 04:49:07.000 GMT+1100,71.887,71.887,71.887,71.887,0.0132
01.04.2025 04:49:08.000 GMT+1100,71.887,71.887,71.887,71.887,0.0132
01.04.2025 04:49:18.000 GMT+1100,71.907,71.907,71.907,71.907,0.0141
01.04.2025 04:49:45.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 04:49:51.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 04:50:01.000 GMT+1100,71.977,71.977,71.977,71.977,0.0132
01.04.2025 04:50:02.000 GMT+1100,71.967,71.967,71.967,71.967,0.0132
01.04.2025 04:50:03.000 GMT+1100,71.967,71.967,71.967,71.967,0.0132
01.04.2025 04:50:15.000 GMT+1100,71.967,71.967,71.967,71.967,0.0132
01.04.2025 04:50:37.000 GMT+1100,71.967,71.967,71.967,71.967,0.0132
01.04.2025 04:50:53.000 GMT+1100,71.977,71.977,71.977,71.977,0.0141
01.04.2025 04:50:56.000 GMT+1100,71.987,71.987,71.987,71.987,0.0132
01.04.2025 04:51:01.000 GMT+1100,71.987,71.987,71.987,71.987,0.0132
01.04.2025 04:51:06.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 04:51:09.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 04:51:11.000 GMT+1100,72.017,72.017,72.017,72.017,0.0009
01.04.2025 04:51:23.000 GMT+1100,72.007,72.007,72.007,72.007,0.0264
01.04.2025 04:51:27.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 04:51:51.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 04:51:53.000 GMT+1100,72.027,72.027,72.027,72.027,0.0132
01.04.2025 04:51:56.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:52:04.000 GMT+1100,72.027,72.027,72.027,72.027,0.0141
01.04.2025 04:52:05.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:52:09.000 GMT+1100,72.027,72.027,72.027,72.027,0.0132
01.04.2025 04:52:25.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:52:39.000 GMT+1100,72.047,72.047,72.047,72.047,0.0009
01.04.2025 04:52:41.000 GMT+1100,72.057,72.057,72.057,72.057,0.0132
01.04.2025 04:52:50.000 GMT+1100,72.067,72.067,72.067,72.067,0.0009
01.04.2025 04:52:54.000 GMT+1100,72.067,72.067,72.067,72.067,0.0132
01.04.2025 04:52:55.000 GMT+1100,72.077,72.077,72.077,72.077,0.0009
01.04.2025 04:53:25.000 GMT+1100,72.077,72.077,72.047,72.047,0.0222
01.04.2025 04:53:28.000 GMT+1100,72.047,72.047,72.047,72.047,0.0132
01.04.2025 04:53:34.000 GMT+1100,72.057,72.057,72.057,72.057,0.0009
01.04.2025 04:53:40.000 GMT+1100,72.057,72.057,72.057,72.057,0.0264
01.04.2025 04:53:44.000 GMT+1100,72.057,72.057,72.057,72.057,0.0132
01.04.2025 04:54:02.000 GMT+1100,72.057,72.057,72.057,72.057,0.0132
01.04.2025 04:54:06.000 GMT+1100,72.067,72.067,72.067,72.067,0.0132
01.04.2025 04:54:13.000 GMT+1100,72.077,72.077,72.077,72.077,0.0009
01.04.2025 04:54:22.000 GMT+1100,72.077,72.077,72.077,72.077,0.0132
01.04.2025 04:54:24.000 GMT+1100,72.097,72.097,72.097,72.097,0.0264
01.04.2025 04:54:31.000 GMT+1100,72.097,72.097,72.097,72.097,0.0132
01.04.2025 04:55:12.000 GMT+1100,72.097,72.097,72.087,72.087,0.0222
01.04.2025 04:55:13.000 GMT+1100,72.087,72.087,72.047,72.047,0.0264
01.04.2025 04:55:30.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
01.04.2025 04:55:44.000 GMT+1100,72.067,72.067,72.067,72.067,0.0132
01.04.2025 04:56:11.000 GMT+1100,72.067,72.067,72.067,72.067,0.0132
01.04.2025 04:56:29.000 GMT+1100,72.067,72.067,72.067,72.067,0.0132
01.04.2025 04:56:35.000 GMT+1100,72.037,72.037,72.027,72.027,0.0222
01.04.2025 04:56:40.000 GMT+1100,72.037,72.037,72.037,72.037,0.0009
01.04.2025 04:56:42.000 GMT+1100,72.027,72.027,72.027,72.027,0.0132
01.04.2025 04:56:44.000 GMT+1100,72.017,72.017,72.017,72.017,0.0132
01.04.2025 04:56:51.000 GMT+1100,71.997,71.997,71.997,71.997,0.0264
01.04.2025 04:56:52.000 GMT+1100,71.997,71.997,71.967,71.967,0.0222
01.04.2025 04:57:02.000 GMT+1100,71.977,71.977,71.977,71.977,0.0009
01.04.2025 04:57:09.000 GMT+1100,71.997,71.997,71.987,71.987,0.0141
01.04.2025 04:57:10.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 04:57:24.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 04:57:47.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 04:57:51.000 GMT+1100,72.007,72.007,72.007,72.007,0.0132
01.04.2025 04:58:14.000 GMT+1100,72.027,72.027,72.017,72.017,0.0264
01.04.2025 04:58:25.000 GMT+1100,71.967,71.967,71.967,71.967,0.0132
01.04.2025 04:58:28.000 GMT+1100,71.967,71.967,71.967,71.967,0.0132
01.04.2025 04:58:31.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 04:58:32.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 04:58:37.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:58:52.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:58:56.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:59:08.000 GMT+1100,71.947,71.947,71.947,71.947,0.0132
01.04.2025 04:59:20.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 05:00:06.000 GMT+1100,71.957,71.987,71.957,71.967,0.0405
01.04.2025 05:00:09.000 GMT+1100,71.967,71.967,71.967,71.967,0.0132
01.04.2025 05:00:10.000 GMT+1100,71.957,71.967,71.957,71.967,0.027299999999999998
01.04.2025 05:00:16.000 GMT+1100,71.957,71.957,71.957,71.957,0.0132
01.04.2025 05:00:21.000 GMT+1100,71.987,71.987,71.987,71.987,0.0132
01.04.2025 05:00:37.000 GMT+1100,71.987,71.987,71.987,71.987,0.0132
01.04.2025 05:00:43.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 05:00:50.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 05:00:54.000 GMT+1100,71.997,71.997,71.997,71.997,0.0132
01.04.2025 05:00:55.000 GMT+1100,72.037,72.037,72.037,72.037,0.0132
