date,open,high,low,close,volume
20241004  01:07:30,4.33,4.33,4.32,4.33,-1
20241004  01:07:45,4.33,4.33,4.32,4.33,-1
20241004  01:08:00,4.33,4.33,4.27,4.28,-1
20241004  01:08:15,4.28,4.3,4.27,4.3,-1
20241004  01:08:30,4.3,4.3,4.3,4.3,-1
20241004  01:08:45,4.3,4.3,4.3,4.3,-1
20241004  01:09:00,4.3,4.3,4.3,4.3,-1
20241004  01:09:15,4.3,4.33,4.3,4.33,-1
20241004  01:09:30,4.33,4.33,4.3,4.3,-1
20241004  01:09:45,4.3,4.35,4.3,4.35,-1
20241004  01:10:00,4.35,4.35,4.3,4.3,-1
20241004  01:10:15,4.3,4.3,4.3,4.3,-1
20241004  01:10:30,4.3,4.3,4.3,4.3,-1
20241004  01:10:45,4.3,4.3,4.3,4.3,-1
20241004  01:11:00,4.3,4.3,4.3,4.3,-1
20241004  01:11:15,4.3,4.33,4.3,4.33,-1
20241004  01:11:30,4.33,4.35,4.32,4.35,-1
20241004  01:11:45,4.35,4.35,4.3,4.3,-1
20241004  01:12:00,4.3,4.35,4.3,4.35,-1
20241004  01:12:15,4.35,4.35,4.3,4.3,-1
20241004  01:12:30,4.3,4.3,4.3,4.3,-1
20241004  01:12:45,4.3,4.33,4.3,4.33,-1
20241004  01:13:00,4.33,4.33,4.3,4.3,-1
20241004  01:13:15,4.3,4.3,4.3,4.3,-1
20241004  01:13:30,4.3,4.3,4.3,4.3,-1
20241004  01:13:45,4.3,4.33,4.3,4.33,-1
20241004  01:14:00,4.33,4.35,4.32,4.35,-1
20241004  01:14:15,4.35,4.38,4.35,4.35,-1
20241004  01:14:30,4.35,4.35,4.35,4.35,-1
20241004  01:14:45,4.35,4.35,4.35,4.35,-1
20241004  01:15:00,4.35,4.38,4.35,4.38,-1
20241004  01:15:15,4.38,4.38,4.37,4.38,-1
20241004  01:15:30,4.38,4.38,4.37,4.38,-1
20241004  01:15:45,4.38,4.38,4.35,4.35,-1
20241004  01:16:00,4.35,4.35,4.35,4.35,-1
20241004  01:16:15,4.35,4.35,4.35,4.35,-1
20241004  01:16:30,4.35,4.38,4.35,4.35,-1
20241004  01:16:45,4.35,4.35,4.35,4.35,-1
20241004  01:17:00,4.35,4.35,4.35,4.35,-1
20241004  01:17:15,4.35,4.35,4.35,4.35,-1
20241004  01:17:30,4.35,4.35,4.32,4.33,-1
20241004  01:17:45,4.33,4.35,4.32,4.35,-1
20241004  01:18:00,4.35,4.35,4.3,4.3,-1
