date,open,high,low,close,volume
20241004  05:37:15,8.5,8.5,8.47,8.48,-1
20241004  05:37:30,8.48,8.53,8.47,8.53,-1
20241004  05:37:45,8.53,8.55,8.52,8.55,-1
20241004  05:38:00,8.55,8.55,8.5,8.5,-1
20241004  05:38:15,8.5,8.53,8.5,8.53,-1
20241004  05:38:30,8.53,8.53,8.52,8.53,-1
20241004  05:38:45,8.53,8.55,8.52,8.55,-1
20241004  05:39:00,8.55,8.55,8.55,8.55,-1
20241004  05:39:15,8.55,8.55,8.55,8.55,-1
20241004  05:39:30,8.55,8.55,8.55,8.55,-1
20241004  05:39:45,8.55,8.55,8.55,8.55,-1
20241004  05:40:00,8.55,8.58,8.52,8.53,-1
20241004  05:40:15,8.53,8.53,8.52,8.53,-1
20241004  05:40:30,8.53,8.55,8.52,8.55,-1
20241004  05:40:45,8.55,8.55,8.55,8.55,-1
20241004  05:41:00,8.55,8.55,8.52,8.53,-1
20241004  05:41:15,8.53,8.53,8.52,8.53,-1
20241004  05:41:30,8.53,8.53,8.52,8.53,-1
20241004  05:41:45,8.53,8.53,8.52,8.53,-1
20241004  05:42:00,8.53,8.53,8.52,8.53,-1
20241004  05:42:15,8.53,8.53,8.52,8.53,-1
20241004  05:42:30,8.53,8.53,8.52,8.53,-1
20241004  05:42:45,8.53,8.53,8.5,8.5,-1
20241004  05:43:00,8.5,8.53,8.5,8.53,-1
20241004  05:43:15,8.53,8.53,8.47,8.48,-1
20241004  05:43:30,8.48,8.53,8.47,8.53,-1
20241004  05:43:45,8.53,8.53,8.5,8.5,-1
20241004  05:44:00,8.5,8.53,8.5,8.5,-1
20241004  05:44:15,8.5,8.53,8.5,8.53,-1
20241004  05:44:30,8.53,8.55,8.52,8.55,-1
20241004  05:44:45,8.55,8.55,8.55,8.55,-1
20241004  05:45:00,8.55,8.55,8.5,8.53,-1
20241004  05:45:15,8.53,8.55,8.52,8.55,-1
20241004  05:45:30,8.55,8.6,8.55,8.6,-1
20241004  05:45:45,8.6,8.63,8.6,8.63,-1
20241004  05:46:00,8.63,8.63,8.6,8.63,-1
20241004  05:46:15,8.63,8.68,8.62,8.68,-1
20241004  05:46:30,8.68,8.68,8.6,8.6,-1
20241004  05:46:45,8.6,8.65,8.6,8.65,-1
20241004  05:47:00,8.65,8.68,8.65,8.68,-1
20241004  05:47:15,8.68,8.73,8.67,8.73,-1
20241004  05:47:30,8.73,8.73,8.72,8.73,-1
20241004  05:47:45,8.73,8.73,8.72,8.73,-1
20241004  05:48:00,8.73,8.73,8.72,8.73,-1
20241004  05:48:15,8.73,8.78,8.72,8.78,-1
20241004  05:48:30,8.78,8.78,8.77,8.78,-1
20241004  05:48:45,8.78,8.78,8.77,8.78,-1
20241004  05:49:00,8.78,8.8,8.77,8.8,-1
20241004  05:49:15,8.8,8.83,8.8,8.8,-1
20241004  05:49:30,8.8,8.85,8.8,8.85,-1
20241004  05:49:45,8.85,8.85,8.85,8.85,-1
20241004  05:50:00,8.85,9,8.8,9,-1
20241004  05:50:15,9,9.05,9,9,-1
20241004  05:50:30,9,9,8.9,8.95,-1
20241004  05:50:45,8.95,9,8.95,9,-1
20241004  05:51:00,9,9,9,9,-1
20241004  05:51:15,9,9,9,9,-1
20241004  05:51:30,9,9.05,9,9.05,-1
20241004  05:51:45,9.05,9.05,8.97,9,-1
20241004  05:52:00,9,9,8.87,8.9,-1
20241004  05:52:15,8.9,8.9,8.9,8.9,-1
20241004  05:52:30,8.9,8.93,8.9,8.93,-1
20241004  05:52:45,8.93,8.98,8.92,8.95,-1
20241004  05:53:00,8.95,8.95,8.95,8.95,-1
20241004  05:53:15,8.95,8.95,8.95,8.95,-1
20241004  05:53:30,8.95,9,8.95,9,-1
20241004  05:53:45,9,9,8.97,8.98,-1
20241004  05:54:00,8.98,9.05,8.97,9.05,-1
20241004  05:54:15,9.05,9.08,9.02,9.05,-1
20241004  05:54:30,9.05,9.05,9.05,9.05,-1
20241004  05:54:45,9.05,9.08,9.05,9.07,-1
20241004  05:55:00,9.07,9.2,9.07,9.2,-1
20241004  05:55:15,9.2,9.2,9.15,9.2,-1
20241004  05:55:30,9.2,9.25,9.17,9.25,-1
20241004  05:55:45,9.25,9.25,9.1,9.1,-1
20241004  05:56:00,9.1,9.15,9.1,9.15,-1
20241004  05:56:15,9.15,9.15,9.1,9.13,-1
20241004  05:56:30,9.13,9.13,9.1,9.13,-1
20241004  05:56:45,9.13,9.15,9.12,9.15,-1
20241004  05:57:00,9.15,9.2,9.15,9.2,-1
20241004  05:57:15,9.2,9.25,9.2,9.25,-1
20241004  05:57:30,9.25,9.33,9.25,9.25,-1
20241004  05:57:45,9.25,9.25,9.25,9.25,-1
20241004  05:58:00,9.25,9.3,9.25,9.3,-1
20241004  05:58:15,9.3,9.35,9.3,9.35,-1
20241004  05:58:30,9.35,9.35,9.3,9.35,-1
20241004  05:58:45,9.35,9.35,9.35,9.35,-1
20241004  05:59:00,9.35,9.45,9.35,9.4,-1
20241004  05:59:15,9.4,9.4,9.4,9.4,-1
20241004  05:59:30,9.4,9.4,9.27,9.38,-1
20241004  05:59:45,9.38,9.38,9.32,9.32,-1
20241004  23:30:00,10.45,10.95,9.72,10.25,-1
20241004  23:30:15,10.25,10.33,10.25,10.3,-1
20241004  23:30:30,10.3,10.35,10.27,10.28,-1
20241004  23:30:45,10.28,10.28,10.22,10.25,-1
20241004  23:31:00,10.25,10.35,10.25,10.33,-1
20241004  23:31:15,10.33,10.33,10.25,10.25,-1
20241004  23:31:30,10.25,10.33,10.25,10.33,-1
20241004  23:31:45,10.33,10.33,10.22,10.23,-1
20241004  23:32:00,10.23,10.23,10.1,10.13,-1
20241004  23:32:15,10.13,10.13,10,10.03,-1
20241004  23:32:30,10.03,10.03,9.92,9.93,-1
20241004  23:32:45,9.93,10.03,9.92,9.98,-1
20241004  23:33:00,9.98,10.03,9.97,9.98,-1
20241004  23:33:15,9.98,10.03,9.97,10.03,-1
20241004  23:33:30,10.03,10.05,9.95,10.03,-1
20241004  23:33:45,10.03,10.03,9.97,9.98,-1
20241004  23:34:00,9.98,10.03,9.92,9.98,-1
20241004  23:34:15,9.98,9.98,9.95,9.98,-1
20241004  23:34:30,9.98,9.98,9.77,9.88,-1
20241004  23:34:45,9.88,9.93,9.85,9.93,-1
20241004  23:35:00,9.93,10,9.9,9.98,-1
20241004  23:35:15,9.98,9.98,9.95,9.95,-1
20241004  23:35:30,9.95,9.95,9.85,9.88,-1
20241004  23:35:45,9.88,9.93,9.87,9.93,-1
20241004  23:36:00,9.93,9.95,9.9,9.9,-1
20241004  23:36:15,9.9,9.9,9.72,9.73,-1
20241004  23:36:30,9.73,9.78,9.65,9.65,-1
20241004  23:36:45,9.65,9.65,9.62,9.63,-1
20241004  23:37:00,9.63,9.65,9.55,9.55,-1
20241004  23:37:15,9.55,9.55,9.5,9.53,-1
20241004  23:37:30,9.53,9.53,9.47,9.48,-1
20241004  23:37:45,9.48,9.53,9.47,9.53,-1
20241004  23:38:00,9.53,9.58,9.52,9.53,-1
20241004  23:38:15,9.53,9.55,9.45,9.48,-1
20241004  23:38:30,9.48,9.5,9.45,9.45,-1
20241004  23:38:45,9.45,9.45,9.3,9.3,-1
20241004  23:39:00,9.3,9.4,9.25,9.38,-1
20241004  23:39:15,9.38,9.4,9.32,9.38,-1
20241004  23:39:30,9.38,9.43,9.35,9.4,-1
20241004  23:39:45,9.4,9.4,9.32,9.35,-1
20241004  23:40:00,9.35,9.35,9.32,9.35,-1
20241004  23:40:15,9.35,9.35,9.25,9.25,-1
20241004  23:40:30,9.25,9.3,9.2,9.2,-1
20241004  23:40:45,9.2,9.2,9.12,9.18,-1
20241004  23:41:00,9.18,9.3,9.17,9.3,-1
20241004  23:41:15,9.3,9.3,9.25,9.25,-1
20241004  23:41:30,9.25,9.25,9.17,9.2,-1
20241004  23:41:45,9.2,9.2,9.17,9.2,-1
20241004  23:42:00,9.2,9.23,9.2,9.2,-1
20241004  23:42:15,9.2,9.2,9.15,9.2,-1
20241004  23:42:30,9.2,9.3,9.2,9.3,-1
20241004  23:42:45,9.3,9.3,9.2,9.2,-1
20241004  23:43:00,9.2,9.3,9.2,9.3,-1
20241004  23:43:15,9.3,9.38,9.27,9.35,-1
20241004  23:43:30,9.35,9.35,9.32,9.35,-1
20241004  23:43:45,9.35,9.43,9.35,9.4,-1
20241004  23:44:00,9.4,9.43,9.35,9.38,-1
20241004  23:44:15,9.38,9.38,9.3,9.3,-1
20241004  23:44:30,9.3,9.3,9.2,9.2,-1
20241004  23:44:45,9.2,9.3,9.2,9.3,-1
20241004  23:45:00,9.3,9.4,9.3,9.38,-1
20241004  23:45:15,9.38,9.43,9.37,9.4,-1
20241004  23:45:30,9.4,9.4,9.35,9.4,-1
20241004  23:45:45,9.4,9.45,9.4,9.45,-1
20241004  23:46:00,9.45,9.45,9.35,9.35,-1
20241004  23:46:15,9.35,9.35,9.35,9.35,-1
20241004  23:46:30,9.35,9.4,9.35,9.35,-1
20241004  23:46:45,9.35,9.35,9.3,9.35,-1
20241004  23:47:00,9.35,9.38,9.35,9.35,-1
20241004  23:47:15,9.35,9.35,9.3,9.35,-1
20241004  23:47:30,9.35,9.4,9.35,9.35,-1
20241004  23:47:45,9.35,9.35,9.35,9.35,-1
20241004  23:48:00,9.35,9.4,9.35,9.4,-1
20241004  23:48:15,9.4,9.4,9.37,9.38,-1
20241004  23:48:30,9.38,9.38,9.35,9.35,-1
20241004  23:48:45,9.35,9.35,9.35,9.35,-1
20241004  23:49:00,9.35,9.4,9.35,9.35,-1
20241004  23:49:15,9.35,9.38,9.35,9.35,-1
20241004  23:49:30,9.35,9.35,9.3,9.3,-1
20241004  23:49:45,9.3,9.38,9.3,9.38,-1
20241004  23:50:00,9.38,9.4,9.37,9.4,-1
20241004  23:50:15,9.4,9.4,9.4,9.4,-1
20241004  23:50:30,9.4,9.4,9.3,9.3,-1
20241004  23:50:45,9.3,9.35,9.3,9.35,-1
20241004  23:51:00,9.35,9.35,9.3,9.3,-1
20241004  23:51:15,9.3,9.3,9.3,9.3,-1
20241004  23:51:30,9.3,9.3,9.3,9.3,-1
20241004  23:51:45,9.3,9.3,9.15,9.15,-1
20241004  23:52:00,9.15,9.15,9.15,9.15,-1
20241004  23:52:15,9.15,9.23,9.15,9.23,-1
20241004  23:52:30,9.23,9.25,9.2,9.2,-1
20241004  23:52:45,9.2,9.2,9.1,9.1,-1
20241004  23:53:00,9.1,9.18,9.1,9.18,-1
20241004  23:53:15,9.18,9.2,9.17,9.18,-1
20241004  23:53:30,9.18,9.18,9.1,9.1,-1
20241004  23:53:45,9.1,9.13,9.1,9.13,-1
20241004  23:54:00,9.13,9.15,9.1,9.1,-1
20241004  23:54:15,9.1,9.1,9.1,9.1,-1
20241004  23:54:30,9.1,9.13,9.1,9.1,-1
20241004  23:54:45,9.1,9.1,9.05,9.07,-1
20241004  23:55:00,9.07,9.1,9.05,9.1,-1
20241004  23:55:15,9.1,9.15,9.1,9.1,-1
20241004  23:55:30,9.1,9.1,9.1,9.1,-1
20241004  23:55:45,9.1,9.1,9.02,9.05,-1
20241004  23:56:00,9.05,9.05,9,9.05,-1
20241004  23:56:15,9.05,9.05,9,9,-1
20241004  23:56:30,9,9,8.82,8.85,-1
20241004  23:56:45,8.85,8.88,8.85,8.88,-1
20241004  23:57:00,8.88,8.9,8.82,8.85,-1
20241004  23:57:15,8.85,8.9,8.85,8.9,-1
20241004  23:57:30,8.9,8.95,8.9,8.95,-1
20241004  23:57:45,8.95,8.95,8.9,8.9,-1
20241004  23:58:00,8.9,8.95,8.9,8.95,-1
20241004  23:58:15,8.95,8.95,8.9,8.95,-1
20241004  23:58:30,8.95,8.95,8.95,8.95,-1
20241004  23:58:45,8.95,8.98,8.95,8.98,-1
20241004  23:59:00,8.98,9,8.97,9,-1
20241004  23:59:15,9,9,8.95,8.95,-1
20241004  23:59:30,8.95,8.95,8.9,8.9,-1
20241004  23:59:45,8.9,8.9,8.9,8.9,-1
20241005  00:00:00,8.9,8.9,8.77,8.85,-1
20241005  00:00:15,8.85,8.95,8.85,8.95,-1
20241005  00:00:30,8.95,8.95,8.95,8.95,-1
20241005  00:00:45,8.95,8.95,8.9,8.9,-1
20241005  00:01:00,8.9,8.9,8.85,8.9,-1
20241005  00:01:15,8.9,8.9,8.85,8.85,-1
20241005  00:01:30,8.85,8.9,8.85,8.85,-1
20241005  00:01:45,8.85,8.85,8.85,8.85,-1
20241005  00:02:00,8.85,8.85,8.8,8.85,-1
20241005  00:02:15,8.85,8.85,8.85,8.85,-1
20241005  00:02:30,8.85,8.9,8.85,8.9,-1
20241005  00:02:45,8.9,8.95,8.9,8.93,-1
20241005  00:03:00,8.93,9.05,8.9,9.05,-1
20241005  00:03:15,9.05,9.05,9.05,9.05,-1
20241005  00:03:30,9.05,9.1,9,9,-1
20241005  00:03:45,9,9.03,8.95,8.95,-1
20241005  00:04:00,8.95,9.05,8.95,9.05,-1
20241005  00:04:15,9.05,9.05,9.05,9.05,-1
20241005  00:04:30,9.05,9.05,9,9,-1
20241005  00:04:45,9,9.05,9,9.05,-1
20241005  00:05:00,9.05,9.05,9,9,-1
20241005  00:05:15,9,9.05,9,9,-1
20241005  00:05:30,9,9.05,8.95,8.95,-1
20241005  00:05:45,8.95,8.95,8.9,8.95,-1
20241005  00:06:00,8.95,8.95,8.9,8.95,-1
20241005  00:06:15,8.95,8.95,8.9,8.9,-1
20241005  00:06:30,8.9,8.98,8.9,8.95,-1
20241005  00:06:45,8.95,8.95,8.9,8.95,-1
20241005  00:07:00,8.95,8.95,8.92,8.93,-1
20241005  00:07:15,8.93,8.95,8.9,8.95,-1
20241005  00:07:30,8.95,8.95,8.82,8.85,-1
20241005  00:07:45,8.85,8.85,8.8,8.85,-1
20241005  00:08:00,8.85,8.85,8.8,8.85,-1
20241005  00:08:15,8.85,8.85,8.8,8.8,-1
20241005  00:08:30,8.8,8.8,8.72,8.75,-1
20241005  00:08:45,8.75,8.78,8.75,8.75,-1
20241005  00:09:00,8.75,8.78,8.72,8.75,-1
20241005  00:09:15,8.75,8.75,8.72,8.75,-1
20241005  00:09:30,8.75,8.75,8.67,8.7,-1
20241005  00:09:45,8.7,8.75,8.7,8.7,-1
20241005  00:10:00,8.7,8.7,8.57,8.65,-1
20241005  00:10:15,8.65,8.7,8.65,8.7,-1
20241005  00:10:30,8.7,8.7,8.62,8.65,-1
20241005  00:10:45,8.65,8.73,8.65,8.7,-1
20241005  00:11:00,8.7,8.73,8.7,8.7,-1
20241005  00:11:15,8.7,8.73,8.7,8.7,-1
20241005  00:11:30,8.7,8.73,8.67,8.7,-1
20241005  00:11:45,8.7,8.7,8.7,8.7,-1
20241005  00:12:00,8.7,8.7,8.62,8.65,-1
20241005  00:12:15,8.65,8.68,8.62,8.68,-1
20241005  00:12:30,8.68,8.7,8.65,8.7,-1
20241005  00:12:45,8.7,8.7,8.7,8.7,-1
20241005  00:13:00,8.7,8.75,8.7,8.75,-1
20241005  00:13:15,8.75,8.8,8.75,8.8,-1
20241005  00:13:30,8.8,8.85,8.8,8.85,-1
20241005  00:13:45,8.85,8.85,8.8,8.8,-1
20241005  00:14:00,8.8,8.8,8.75,8.78,-1
20241005  00:14:15,8.78,8.78,8.75,8.75,-1
20241005  00:14:30,8.75,8.75,8.72,8.75,-1
20241005  00:14:45,8.75,8.75,8.75,8.75,-1
20241005  00:15:00,8.75,8.75,8.65,8.68,-1
20241005  00:15:15,8.68,8.7,8.67,8.7,-1
20241005  00:15:30,8.7,8.75,8.7,8.7,-1
20241005  00:15:45,8.7,8.7,8.7,8.7,-1
20241005  00:16:00,8.7,8.7,8.67,8.7,-1
20241005  00:16:15,8.7,8.7,8.67,8.68,-1
20241005  00:16:30,8.68,8.7,8.67,8.7,-1
20241005  00:16:45,8.7,8.78,8.7,8.78,-1
20241005  00:17:00,8.78,8.83,8.75,8.75,-1
20241005  00:17:15,8.75,8.9,8.75,8.9,-1
20241005  00:17:30,8.9,8.9,8.85,8.85,-1
20241005  00:17:45,8.85,8.9,8.85,8.9,-1
20241005  00:18:00,8.9,8.9,8.9,8.9,-1
20241005  00:18:15,8.9,8.9,8.9,8.9,-1
20241005  00:18:30,8.9,8.9,8.87,8.88,-1
20241005  00:18:45,8.88,8.9,8.85,8.9,-1
20241005  00:19:00,8.9,8.9,8.9,8.9,-1
20241005  00:19:15,8.9,8.9,8.85,8.85,-1
20241005  00:19:30,8.85,8.9,8.85,8.88,-1
20241005  00:19:45,8.88,8.93,8.87,8.88,-1
20241005  00:20:00,8.88,8.88,8.8,8.8,-1
20241005  00:20:15,8.8,8.8,8.8,8.8,-1
20241005  00:20:30,8.8,8.8,8.7,8.7,-1
20241005  00:20:45,8.7,8.75,8.7,8.73,-1
20241005  00:21:00,8.73,8.73,8.7,8.7,-1
20241005  00:21:15,8.7,8.73,8.7,8.7,-1
20241005  00:21:30,8.7,8.7,8.65,8.7,-1
20241005  00:21:45,8.7,8.7,8.67,8.68,-1
20241005  00:22:00,8.68,8.7,8.65,8.7,-1
20241005  00:22:15,8.7,8.7,8.7,8.7,-1
20241005  00:22:30,8.7,8.7,8.65,8.7,-1
20241005  00:22:45,8.7,8.7,8.65,8.65,-1
20241005  00:23:00,8.65,8.65,8.62,8.63,-1
20241005  00:23:15,8.63,8.68,8.62,8.65,-1
20241005  00:23:30,8.65,8.65,8.57,8.6,-1
20241005  00:23:45,8.6,8.63,8.55,8.6,-1
20241005  00:24:00,8.6,8.65,8.6,8.65,-1
20241005  00:24:15,8.65,8.65,8.65,8.65,-1
20241005  00:24:30,8.65,8.68,8.65,8.65,-1
20241005  00:24:45,8.65,8.65,8.65,8.65,-1
20241005  00:25:00,8.65,8.68,8.65,8.68,-1
20241005  00:25:15,8.68,8.68,8.65,8.68,-1
20241005  00:25:30,8.68,8.68,8.6,8.6,-1
20241005  00:25:45,8.6,8.63,8.6,8.6,-1
20241005  00:26:00,8.6,8.6,8.57,8.57,-1
20241005  00:26:15,8.57,8.58,8.55,8.55,-1
20241005  00:26:30,8.55,8.55,8.52,8.55,-1
20241005  00:26:45,8.55,8.6,8.55,8.6,-1
20241005  00:27:00,8.6,8.65,8.57,8.6,-1
20241005  00:27:15,8.6,8.6,8.55,8.55,-1
20241005  00:27:30,8.55,8.58,8.5,8.5,-1
20241005  00:27:45,8.5,8.53,8.45,8.52,-1
20241005  00:28:00,8.52,8.55,8.5,8.55,-1
20241005  00:28:15,8.55,8.55,8.5,8.55,-1
20241005  00:28:30,8.55,8.55,8.45,8.5,-1
20241005  00:28:45,8.5,8.5,8.5,8.5,-1
20241005  00:29:00,8.5,8.55,8.5,8.55,-1
20241005  00:29:15,8.55,8.55,8.5,8.5,-1
20241005  00:29:30,8.5,8.5,8.5,8.5,-1
20241005  00:29:45,8.5,8.53,8.5,8.5,-1
20241005  00:30:00,8.5,8.5,8.45,8.45,-1
20241005  00:30:15,8.45,8.5,8.45,8.5,-1
20241005  00:30:30,8.5,8.5,8.45,8.45,-1
20241005  00:30:45,8.45,8.48,8.45,8.48,-1
20241005  00:31:00,8.48,8.5,8.47,8.5,-1
20241005  00:31:15,8.5,8.5,8.42,8.43,-1
20241005  00:31:30,8.43,8.43,8.35,8.4,-1
20241005  00:31:45,8.4,8.45,8.4,8.43,-1
20241005  00:32:00,8.43,8.45,8.4,8.45,-1
20241005  00:32:15,8.45,8.5,8.45,8.5,-1
20241005  00:32:30,8.5,8.55,8.5,8.55,-1
20241005  00:32:45,8.55,8.55,8.55,8.55,-1
20241005  00:33:00,8.55,8.6,8.55,8.6,-1
20241005  00:33:15,8.6,8.65,8.6,8.65,-1
20241005  00:33:30,8.65,8.73,8.65,8.7,-1
20241005  00:33:45,8.7,8.7,8.55,8.65,-1
20241005  00:34:00,8.65,8.65,8.55,8.55,-1
20241005  00:34:15,8.55,8.6,8.55,8.55,-1
20241005  00:34:30,8.55,8.58,8.55,8.55,-1
20241005  00:34:45,8.55,8.6,8.55,8.6,-1
20241005  00:35:00,8.6,8.65,8.6,8.63,-1
20241005  00:35:15,8.63,8.7,8.62,8.7,-1
20241005  00:35:30,8.7,8.75,8.7,8.75,-1
20241005  00:35:45,8.75,8.75,8.67,8.73,-1
20241005  00:36:00,8.73,8.75,8.7,8.73,-1
20241005  00:36:15,8.73,8.78,8.72,8.75,-1
20241005  00:36:30,8.75,8.8,8.75,8.8,-1
20241005  00:36:45,8.8,8.8,8.7,8.75,-1
20241005  00:37:00,8.75,8.78,8.75,8.75,-1
20241005  00:37:15,8.75,8.75,8.65,8.65,-1
20241005  00:37:30,8.65,8.7,8.65,8.7,-1
20241005  00:37:45,8.7,8.75,8.7,8.75,-1
20241005  00:38:00,8.75,8.75,8.75,8.75,-1
20241005  00:38:15,8.75,8.75,8.75,8.75,-1
20241005  00:38:30,8.75,8.8,8.75,8.8,-1
20241005  00:38:45,8.8,8.8,8.8,8.8,-1
20241005  00:39:00,8.8,8.8,8.75,8.75,-1
20241005  00:39:15,8.75,8.78,8.75,8.75,-1
20241005  00:39:30,8.75,8.75,8.75,8.75,-1
20241005  00:39:45,8.75,8.75,8.75,8.75,-1
20241005  00:40:00,8.75,8.8,8.75,8.8,-1
20241005  00:40:15,8.8,8.85,8.8,8.85,-1
20241005  00:40:30,8.85,8.9,8.85,8.9,-1
20241005  00:40:45,8.9,8.9,8.9,8.9,-1
20241005  00:41:00,8.9,8.9,8.85,8.9,-1
20241005  00:41:15,8.9,8.9,8.85,8.88,-1
20241005  00:41:30,8.88,8.88,8.85,8.85,-1
20241005  00:41:45,8.85,8.85,8.8,8.8,-1
20241005  00:42:00,8.8,8.8,8.8,8.8,-1
20241005  00:42:15,8.8,8.85,8.8,8.85,-1
20241005  00:42:30,8.85,8.85,8.85,8.85,-1
20241005  00:42:45,8.85,8.85,8.8,8.8,-1
20241005  00:43:00,8.8,8.85,8.8,8.85,-1
20241005  00:43:15,8.85,8.9,8.85,8.9,-1
20241005  00:43:30,8.9,8.9,8.87,8.9,-1
20241005  00:43:45,8.9,8.9,8.9,8.9,-1
20241005  00:44:00,8.9,8.95,8.9,8.95,-1
20241005  00:44:15,8.95,8.95,8.95,8.95,-1
20241005  00:44:30,8.95,8.95,8.9,8.9,-1
20241005  00:44:45,8.9,8.95,8.9,8.93,-1
20241005  00:45:00,8.93,8.95,8.9,8.9,-1
20241005  00:45:15,8.9,8.93,8.9,8.9,-1
20241005  00:45:30,8.9,8.9,8.85,8.85,-1
20241005  00:45:45,8.85,8.85,8.82,8.82,-1
20241005  00:46:00,8.82,8.85,8.8,8.82,-1
20241005  00:46:15,8.82,8.83,8.8,8.8,-1
20241005  00:46:30,8.8,8.8,8.77,8.78,-1
20241005  00:46:45,8.78,8.78,8.75,8.75,-1
20241005  00:47:00,8.75,8.78,8.72,8.75,-1
20241005  00:47:15,8.75,8.75,8.72,8.75,-1
20241005  00:47:30,8.75,8.75,8.72,8.73,-1
20241005  00:47:45,8.73,8.73,8.72,8.73,-1
20241005  00:48:00,8.73,8.75,8.7,8.75,-1
20241005  00:48:15,8.75,8.8,8.75,8.8,-1
20241005  00:48:30,8.8,8.8,8.8,8.8,-1
20241005  00:48:45,8.8,8.85,8.8,8.85,-1
20241005  00:49:00,8.85,8.9,8.85,8.85,-1
20241005  00:49:15,8.85,8.85,8.85,8.85,-1
20241005  00:49:30,8.85,8.9,8.85,8.9,-1
20241005  00:49:45,8.9,8.9,8.87,8.88,-1
20241005  00:50:00,8.88,8.88,8.85,8.85,-1
20241005  00:50:15,8.85,8.9,8.82,8.9,-1
20241005  00:50:30,8.9,8.93,8.9,8.9,-1
20241005  00:50:45,8.9,8.95,8.9,8.9,-1
20241005  00:51:00,8.9,8.95,8.9,8.95,-1
20241005  00:51:15,8.95,8.95,8.95,8.95,-1
20241005  00:51:30,8.95,8.95,8.9,8.9,-1
20241005  00:51:45,8.9,8.95,8.9,8.95,-1
20241005  00:52:00,8.95,9,8.95,9,-1
20241005  00:52:15,9,9.03,9,9.03,-1
20241005  00:52:30,9.03,9.05,9,9,-1
20241005  00:52:45,9,9,8.95,8.95,-1
20241005  00:53:00,8.95,9,8.95,9,-1
20241005  00:53:15,9,9,8.95,8.95,-1
20241005  00:53:30,8.95,8.95,8.9,8.9,-1
20241005  00:53:45,8.9,8.9,8.8,8.8,-1
20241005  00:54:00,8.8,8.8,8.7,8.7,-1
20241005  00:54:15,8.7,8.75,8.7,8.7,-1
20241005  00:54:30,8.7,8.75,8.7,8.75,-1
20241005  00:54:45,8.75,8.8,8.75,8.8,-1
20241005  00:55:00,8.8,8.85,8.8,8.8,-1
20241005  00:55:15,8.8,8.9,8.8,8.9,-1
20241005  00:55:30,8.9,8.9,8.82,8.85,-1
20241005  00:55:45,8.85,8.85,8.85,8.85,-1
20241005  00:56:00,8.85,8.85,8.85,8.85,-1
20241005  00:56:15,8.85,8.85,8.8,8.8,-1
20241005  00:56:30,8.8,8.8,8.75,8.75,-1
20241005  00:56:45,8.75,8.75,8.75,8.75,-1
20241005  00:57:00,8.75,8.8,8.75,8.8,-1
20241005  00:57:15,8.8,8.8,8.75,8.75,-1
20241005  00:57:30,8.75,8.78,8.7,8.75,-1
20241005  00:57:45,8.75,8.75,8.65,8.7,-1
20241005  00:58:00,8.7,8.7,8.65,8.68,-1
20241005  00:58:15,8.68,8.73,8.67,8.7,-1
20241005  00:58:30,8.7,8.73,8.7,8.73,-1
20241005  00:58:45,8.73,8.78,8.72,8.75,-1
20241005  00:59:00,8.75,8.8,8.75,8.8,-1
20241005  00:59:15,8.8,8.8,8.75,8.8,-1
20241005  00:59:30,8.8,8.8,8.75,8.78,-1
20241005  00:59:45,8.78,8.8,8.77,8.8,-1
20241005  01:00:00,8.8,8.85,8.8,8.85,-1
20241005  01:00:15,8.85,8.9,8.85,8.88,-1
20241005  01:00:30,8.88,8.88,8.82,8.85,-1
20241005  01:00:45,8.85,8.85,8.82,8.85,-1
20241005  01:01:00,8.85,8.88,8.82,8.85,-1
20241005  01:01:15,8.85,8.9,8.85,8.9,-1
20241005  01:01:30,8.9,8.9,8.85,8.9,-1
20241005  01:01:45,8.9,8.93,8.87,8.9,-1
20241005  01:02:00,8.9,8.9,8.9,8.9,-1
20241005  01:02:15,8.9,8.9,8.85,8.85,-1
20241005  01:02:30,8.85,8.88,8.85,8.85,-1
20241005  01:02:45,8.85,8.85,8.85,8.85,-1
20241005  01:03:00,8.85,8.85,8.85,8.85,-1
20241005  01:03:15,8.85,8.85,8.85,8.85,-1
20241005  01:03:30,8.85,8.9,8.85,8.85,-1
20241005  01:03:45,8.85,8.85,8.85,8.85,-1
20241005  01:04:00,8.85,8.85,8.85,8.85,-1
20241005  01:04:15,8.85,8.85,8.8,8.85,-1
20241005  01:04:30,8.85,8.85,8.8,8.85,-1
20241005  01:04:45,8.85,8.85,8.8,8.8,-1
20241005  01:05:00,8.8,8.85,8.8,8.85,-1
20241005  01:05:15,8.85,8.85,8.82,8.82,-1
20241005  01:05:30,8.82,8.85,8.82,8.82,-1
20241005  01:05:45,8.82,8.85,8.82,8.85,-1
20241005  01:06:00,8.85,8.85,8.8,8.8,-1
20241005  01:06:15,8.8,8.8,8.77,8.8,-1
20241005  01:06:30,8.8,8.8,8.77,8.8,-1
20241005  01:06:45,8.8,8.8,8.8,8.8,-1
20241005  01:07:00,8.8,8.8,8.8,8.8,-1
20241005  01:07:15,8.8,8.85,8.8,8.8,-1
20241005  01:07:30,8.8,8.8,8.8,8.8,-1
20241005  01:07:45,8.8,8.8,8.8,8.8,-1
20241005  01:08:00,8.8,8.85,8.8,8.85,-1
20241005  01:08:15,8.85,8.85,8.8,8.8,-1
20241005  01:08:30,8.8,8.83,8.8,8.8,-1
